displayName                                                                                                                                                                              detailedDescription                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         caption                                                                                description                                                                            documentLink                                                                                                                                                                                 id                                    label                                                                                                                                            learnMoreLink                                                                                                                                                                  recommendationImpact  retirementDate  retirementFeatureName  supportedResourceType
Azure Maps Render V1 APIs is being retired                                                                                                                                               Azure Maps Render V1 APIs is retiring, transition to Azure Maps Render V2 APIs.                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Upgrade to Azure Maps Render V2 APIs                                                   Upgrade to Azure Maps Render V2 APIs                                                   https://azure.microsoft.com/updates/azure-maps-render-v1-apis-will-be-retired-on-17-september-2026/                                                                                          535d4280-cfc2-4dad-a8ab-2beef1473cb9  Render V1 APIs is being retired                                                                                                                  https://azure.microsoft.com/updates/azure-maps-render-v1-apis-will-be-retired-on-17-september-2026/                                                                            Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
API Key (Application Insights) is being retired                                                                                                                                          API keys used to stream live metrics telemetry into application insights are retiring. After that date, applications that use API keys no longer send telemetry data to your application insights resource.                                                                                                                                                                                                                                                                                                                                                 Switch to Azure AD authentication for application insights                             Switch to Azure AD authentication for application insights                             https://aka.ms/aad-appinsights                                                                                                                                                               a4e35476-fd4f-4a51-94bc-ec26915f923f  API Key (Application Insights) is being retired                                                                                                  https://azure.microsoft.com/updates/switch-to-azure-ad-authentication-for-application-insights-by-30-september-2025/                                                           Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Legacy MFA and SSPR policies for authentication are being retired                                                                                                                        Because the authentication methods policy for Azure Active Directory centrally manages methods for MFA and self-service password reset (SSPR), we are retiring the ability to manage authentication methods in the legacy MFA and SSPR policies.                                                                                                                                                                                                                                                                                                            Migrate to the authentication methods policy                                           Migrate to the authentication methods policy                                           https://learn.microsoft.com/entra/identity/authentication/how-to-authentication-methods-manage                                                                                               b2c0685a-6ad1-4a37-9ae6-f398063aed0e  Legacy MFA and SSPR policies for authentication is being retired                                                                                 https://azure.microsoft.com/updates/retirement-notice-transition-to-the-authentication-methods-policy-for-azure-active-directory/                                              Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Service Bus requires using TLS 1.2 or later                                                                                                                                              To enhance security and provide best-in-class encryption for your data, we require interactions with Azure services to be secured using Transport Layer Security (TLS) 1.2 or later before the retirement date.                                                                                                                                                                                                                                                                                                                                             Update the minimum TLS version for the namespace                                       Update the minimum TLS version for the namespace                                       https://learn.microsoft.com/azure/service-bus-messaging/transport-layer-security-configure-minimum-version?WT.mc_id=Portal-AppInsightsExtension                                              3944d712-bd2c-473a-bd4d-6e8c8858f087  Service Bus requires using TLS 1.2 or later                                                                                                      https://learn.microsoft.com/azure/service-bus-messaging/transport-layer-security-configure-minimum-version?WT.mc_id=Portal-AppInsightsExtension                                High                  <nil>           <nil>                  microsoft.servicebus/namespaces
VpnGw1-5 (Non-Availability Zones SKUs) is being retired.                                                                                                                                 Due to the lack of redundancy, lower availability, and potential higher costs associated with other failover solution; the platform is transitioning all SKUs without availability zones to SKUs with availability zones.                                                                                                                                                                                                                                                                                                                                   Gateways will be automatically migrated                                                Gateways will be automatically migrated                                                https://go.microsoft.com/fwlink/?linkid=2280773                                                                                                                                              4d9ee0c5-6fbd-41d3-864f-b9251c92eebc  VpnGw1-5 (Non-Availability Zones SKUs) is being retired.                                                                                         https://azure.microsoft.com/updates?id=vpngw1-5-non-az-skus-will-be-retired-on-30-september-2026                                                                               Medium                <nil>           <nil>                  microsoft.network/virtualnetworkgateways
Basic SKU is being retired                                                                                                                                                               If you have any Basic SKU public IP addresses deployed in Azure Cloud Services (extended support), those deployments aren't affected by this retirement and you don't need to take any action for them.                                                                                                                                                                                                                                                                                                                                                     Upgrade to Standard SKU public IP addresses                                            Upgrade to Standard SKU public IP addresses                                            https://aka.ms/ipbasictostandard                                                                                                                                                             557fc33a-46a3-4688-9f09-0aa6ae3d38d7  Basic SKU is being retired                                                                                                                       https://azure.microsoft.com/updates?id=upgrade-to-standard-sku-public-ip-addresses-in-azure-by-30-september-2025-basic-sku-will-be-retired                                     Medium                <nil>           <nil>                  microsoft.network/publicipaddresses
Azure Cosmos DB requires using TLS 1.2 or later                                                                                                                                          All Cosmos DB database accounts must use Transport Layer Security (TLS) 1.2 or higher                                                                                                                                                                                                                                                                                                                                                                                                                                                                       Configure TLS 1.2 protocol or higher                                                   Configure TLS 1.2 protocol or higher                                                   https://learn.microsoft.com/azure/cosmos-db/self-serve-minimum-tls-enforcement?WT.mc_id=Portal-AppInsightsExtension                                                                          3086bd6c-a257-4577-9401-fa9d1e0ce48a  Azure Cosmos DB requires using TLS 1.2 or later                                                                                                  https://learn.microsoft.com/azure/cosmos-db/self-serve-minimum-tls-enforcement?WT.mc_id=Portal-AppInsightsExtension                                                            High                  <nil>           <nil>                  microsoft.documentdb/databaseaccounts
Support for Azure Database for PostgreSQL Single Server Version 11 is being retired                                                                                                      Migrate your Azure Database for PostgreSQL Single Servers to version 13 or later on Flexible Server                                                                                                                                                                                                                                                                                                                                                                                                                                                         Migrate to version 13 or higher on Flexible Server                                     Migrate to version 13 or higher on Flexible Server                                     https://learn.microsoft.com/azure/postgresql/migrate/whats-happening-to-postgresql-single-server?WT.mc_id=Portal-AppInsightsExtension                                                        8c4045cc-81f1-4970-aa3f-34d6c0be1be8  Support for Azure Database for PostgreSQL Single Server Version 11 is being retired                                                              https://learn.microsoft.com/azure/postgresql/migrate/whats-happening-to-postgresql-single-server?WT.mc_id=Portal-AppInsightsExtension                                          High                  <nil>           <nil>                  microsoft.dbforpostgresql/servers
Azure Synapse for Runtime for Apache Spark 3.3 is being retired.                                                                                                                         Azure Synapse runtime for Apache Spark 3.3 are retired and disabled.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Upgrade the Apache Spark 3.3-based workloads                                           Upgrade the Apache Spark 3.3-based workloads                                           https://learn.microsoft.com/azure/synapse-analytics/spark/apache-spark-version-support#migration-between-apache-spark-versions---support                                                     90fc2705-3d75-44f8-87c2-052e331df519  Azure Synapse for Runtime for Apache Spark 3.3 is being retired.                                                                                 https://azure.microsoft.com/updates?id=Azure-Synapse-runtime-Apache-Spark-3-3-EOS                                                                                              High                  <nil>           <nil>                  microsoft.synapse/workspaces/bigdatapools
Inbound NAT rule V1 in Azure Load Balancer is being retired                                                                                                                              To avoid service disruptions, you need to migrate to Inbound NAT rule V2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Migrate to Inbound NAT rule V2                                                         Migrate to Inbound NAT rule V2                                                         https://go.microsoft.com/fwlink/?linkid=2286671                                                                                                                                              d349e31e-8e27-4f19-8873-60e9e0eb6a1e  Inbound NAT rule V1 in Azure Load Balancer is being retired                                                                                      https://azure.microsoft.com/updates?id=Retirement-notice-Azure-Load-Balancer-Inbound-NAT-rule-V1-for-Azure-VMs-and-Azure-VMSS-will-be-retired                                  Medium                <nil>           <nil>                  microsoft.network/loadbalancers
Azure Database for PostgreSQL Single Server is being retired.                                                                                                                            Use the migration tool to migrate to Azure Database for PostgreSQL Flexible Server                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Migrate to Azure Database for PostgreSQL Flexible Server                               Migrate to Azure Database for PostgreSQL Flexible Server                               https://learn.microsoft.com/azure/postgresql/migrate/migration-service/overview-migration-service-postgresql                                                                                 aeab15f5-b474-46f5-892e-8d60f874d769  Azure Database for PostgreSQL Single Server is being retired.                                                                                    https://azure.microsoft.com/updates?id=azure-database-for-postgresql-single-server-will-be-retired-migrate-to-flexible-server-by-28-march-2025                                 High                  <nil>           <nil>                  microsoft.dbforpostgresql/servers
Azure Basic Load Balancer is being retired.                                                                                                                                              To keep the workloads appropriately distributed, you need to upgrade to Standard Load Balancer                                                                                                                                                                                                                                                                                                                                                                                                                                                              Upgrade to Standard Load Balancer                                                      Upgrade to Standard Load Balancer                                                      https://aka.ms/lbbasictostandard                                                                                                                                                             332e07de-da0d-4ee7-b1c4-ca9016005e1d  Azure Basic Load Balancer is being retired.                                                                                                      https://azure.microsoft.com/updates?id=azure-basic-load-balancer-will-be-retired-on-30-september-2025-upgrade-to-standard-load-balancer                                        Medium                <nil>           <nil>                  microsoft.network/loadbalancers
Language Understanding (LUIS) is being retired.                                                                                                                                          You aren't able to create new Language Understanding (LUIS) resources. All Language Understanding resources created before the retirement date will be supported until the retirement date.                                                                                                                                                                                                                                                                                                                                                                 Create a Cognitive Service for Language resource                                       Create a Cognitive Service for Language resource                                       https://learn.microsoft.com/azure/ai-services/language-service/conversational-language-understanding/how-to/migrate-from-luis?tabs=luis-portal                                               c0fe6e14-ed37-4e2b-bafb-95507629c9b1  Language Understanding (LUIS) is being retired.                                                                                                  https://azure.microsoft.com/updates?id=language-understanding-retirement                                                                                                       Medium                <nil>           <nil>                  microsoft.cognitiveservices/accounts
Azure unmanaged disks is being retired.                                                                                                                                                  Migrate your data from Azure unmanaged disk storage to managed disks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Migrate to managed disks                                                               Migrate to managed disks                                                               https://learn.microsoft.com/azure/virtual-machines/unmanaged-disks-deprecation?WT.mc_id=Portal-AppInsightsExtension                                                                          2d1f43c1-9d8d-46be-873c-6ddda75636ee  Azure unmanaged disks is being retired.                                                                                                          https://learn.microsoft.com/azure/virtual-machines/unmanaged-disks-deprecation?WT.mc_id=Portal-AppInsightsExtension                                                            Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Migrate to Azure Monitor VM insights when Service Map is being retired.                                                                                                                  To monitor connections between servers, processes, inbound and outbound connection latency, and ports across any TCP-connected architecture, you need to migrate to Azure Monitor VM insights.                                                                                                                                                                                                                                                                                                                                                              Migrate to Azure Monitor VM insights                                                   Migrate to Azure Monitor VM insights                                                   https://learn.microsoft.com/azure/azure-monitor/vm/vminsights-migrate-from-service-map                                                                                                       5da9649e-147b-4762-a5a5-0abea68e0e9b  Migrate to Azure Monitor VM insights when Service Map is being retired.                                                                          https://azure.microsoft.com/updates?id=migrate-to-azure-monitor-vm-insights-by-30-september-2025-when-service-map-will-be-retired                                              Medium                <nil>           <nil>                  microsoft.operationsmanagement/solutions
Application Gateway requires use of TLS 1.2 or later                                                                                                                                     To align with Azure's ongoing security enhancements, all connections to Application Gateway must use Transport Layer Security (TLS) 1.2 or later                                                                                                                                                                                                                                                                                                                                                                                                            Update the TLS policy for the Application Gateway                                      Update the TLS policy for the Application Gateway                                      https://learn.microsoft.com/azure/application-gateway/application-gateway-ssl-policy-overview                                                                                                bd4dea10-3ac5-4103-9809-0525bd1bf842  Application Gateway requires use of TLS 1.2 or later                                                                                             https://azure.microsoft.com/updates?id=Azure-Application-Gateway-support-for-TLS-10-and-TLS-11-will-end-by-31-August-2025                                                      High                  <nil>           <nil>                  microsoft.network/applicationgateways
Synapse Dedicated Pool requires using Transport Layer Security (TLS) 1.2 or later                                                                                                        Synapse Dedicated Pool is moving toward requiring the use of the Transport Layer Security (TLS) 1.2 or later                                                                                                                                                                                                                                                                                                                                                                                                                                                Configure TLS 1.2 protocol or higher                                                   Configure TLS 1.2 protocol or higher                                                   https://learn.microsoft.com/azure/synapse-analytics/security/connectivity-settings                                                                                                           16bf9891-791a-40e1-95fc-c70d44102790  Synapse Dedicated Pool requires using Transport Layer Security (TLS) 1.2 or later                                                                https://learn.microsoft.com/azure/synapse-analytics/security/connectivity-settings                                                                                             Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Azure IoT Hub requires using Transport Layer Security (TLS) 1.2 or later                                                                                                                 Azure IoT Hub is moving toward requiring the use of the Transport Layer Security (TLS) 1.2 or later                                                                                                                                                                                                                                                                                                                                                                                                                                                         Configure TLS 1.2 protocol or higher                                                   Configure TLS 1.2 protocol or higher                                                   https://learn.microsoft.com/azure/iot-hub/iot-hub-tls-support#checking-tls-versions-for-iot-hub-devices                                                                                      20ee0573-9812-4a4b-8749-672134146860  Azure IoT Hub requires using Transport Layer Security (TLS) 1.2 or later                                                                         https://learn.microsoft.com/azure/iot-hub/iot-hub-tls-support#checking-tls-versions-for-iot-hub-devices                                                                        Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Ubuntu 20.04 LTS support is being retired                                                                                                                                                Ubuntu 20.04 LTS support is being retired.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Migrate to Batch-supported VM image                                                    Migrate to Batch-supported VM image                                                    https://learn.microsoft.com/azure/batch/batch-pool-vm-sizes#supported-vm-images                                                                                                              7c4f5f17-03a6-4bc7-b59d-4e565f8dba87  Ubuntu 20.04 LTS support is being retired                                                                                                        https://azure.microsoft.com/updates/support-for-ubuntu-2004-lts-for-batch-pools-will-be-retired-on-23-april-2025/                                                              Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Connector for AWS is being retired                                                                                                                                                       The Connector for AWS, once built to consolidate Microsoft Azure and AWS cloud cost data in Microsoft Cost Management, is retiring.                                                                                                                                                                                                                                                                                                                                                                                                                         Transition to alternative cost management                                              Transition to alternative cost management                                              https://azure.microsoft.com/updates/crossclouddeprecation/                                                                                                                                   7df1bef9-a733-4651-8dc4-3861cc67056e  Connector for AWS is being retired                                                                                                               https://azure.microsoft.com/updates/crossclouddeprecation/                                                                                                                     Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Long audio API is being retired                                                                                                                                                          The Long Audio API of Azure AI Speech is being retired.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Migrate code from Long Audio API to Batch synthesis API                                Migrate code from Long Audio API to Batch synthesis API                                https://learn.microsoft.com/azure/ai-services/speech-service/migrate-to-batch-synthesis                                                                                                      7e42bc25-4cf7-47fc-a125-ef619cf7c6aa  Long audio API is being retired                                                                                                                  https://azure.microsoft.com/updates/long-audio-api-will-be-retired-on-31-march-2027-migrate-to-the-new-batch-synthesis-api/                                                    Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Azure Diagnostic Extensions is being retired                                                                                                                                             Azure Diagnostic Extensions for Windows and Linux (WAD/LAD) is retiring and will no longer be supported by Microsoft. This also includes the collection of diagnostic extension data from Azure Storage accounts imported into Log Analytics workspaces.                                                                                                                                                                                                                                                                                                    Start using the Azure Monitor Agent                                                    Start using the Azure Monitor Agent                                                    https://azure.microsoft.com/updates/v2/Azure-Diagnostics-Extensions-retiring-march-31-2026                                                                                                   8db086d4-6f1e-4459-86c1-7e83e4c436a9  Azure Diagnostic Extensions is being retired                                                                                                     https://azure.microsoft.com/updates/v2/Azure-Diagnostics-Extensions-retiring-march-31-2026                                                                                     Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Memory Optimized Data Flows is being retired                                                                                                                                             Azure Data Factory Memory Optimized Data Flows is being retired. Going forward, all Azure Data Factory Data Flows will use the General Purpose SKU that will provide performance that is superior to current Memory Optimized and at the General Purpose price.                                                                                                                                                                                                                                                                                             Update to supported version                                                            Update to supported version                                                            https://azure.microsoft.com/updates?id=were-retiring-memory-optimized-data-flows-in-azure-data-factory-use-general-purpose-for-better-performance-at-a-lower-price                           8df0d8ad-a3c9-49d0-bf72-f6a3d4793e0a  Memory Optimized Data Flows is being retired                                                                                                     https://azure.microsoft.com/updates/were-retiring-memory-optimized-data-flows-in-azure-data-factory-use-general-purpose-for-better-performance-at-a-lower-price/               Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Microsoft.SQL 2014-04-01 stable APIs is being retired                                                                                                                                    Microsoft.SQL 2014-04-01 stable APIs is being retired.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Upgrade to a newer version                                                             Upgrade to a newer version                                                             https://learn.microsoft.com/rest/api/sql/retirement                                                                                                                                          9d190e63-71f2-4732-994f-bb6074b91e5d  Microsoft.SQL 2014-04-01 stable APIs is being retired                                                                                            https://learn.microsoft.com/rest/api/sql/retirement                                                                                                                            Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Spatial Analysis Edge Container (Azure Computer Vision) is abc                                                                                                                           Azure AI Vision is retiring Image Analysis 4.0 Custom Image Classification, Custom Object Detection, Product Recognition and Segment (Background Removal) Preview APIs, and Spatial Analysis Edge container.                                                                                                                                                                                                                                                                                                                                                Transition to Azure AI Custom Vision service                                           Transition to Azure AI Custom Vision service                                           https://learn.microsoft.com/azure/ai-services/custom-vision-service/                                                                                                                         9d6adf74-3145-4143-87a8-004761ddc336  Spatial Analysis Edge Container (Azure Computer Vision) is abc                                                                                   https://azure.microsoft.com/updates/v2/azure-vision-api-retirements                                                                                                            Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Computer Vision API versions - v1.0, v2.0, v2.1, v3.0. v3.1 are retiring                                                                                                                 Computer Vision v1.0, v2.0, v2.1, v3.0, and v3.1 APIs are retiring.  You need to migrate your Azure Computer Vision workloads to Computer Vision 3.2 API.                                                                                                                                                                                                                                                                                                                                                                                                   Migrate your workloads                                                                 Migrate your workloads                                                                 https://learn.microsoft.com/azure/ai-services/computer-vision/whats-new#computer-vision-32-preview-deprecation                                                                               9eab4f1a-2e46-431b-8610-1690b42cdf15  Computer Vision API versions - v1.0, v2.0, v2.1, v3.0. v3.1 are retiring                                                                         https://azure.microsoft.com/updates/computer-vision-api-retirements-13-9-2026/                                                                                                 Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
S2, S3, and S4 price instances are being retired                                                                                                                                         Azure AI Translator S2-S4 billing instances are retiring.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   Migrate to Commitment Tiers.                                                           Migrate to Commitment Tiers.                                                           https://learn.microsoft.com/azure/ai-services/commitment-tier                                                                                                                                627cfbef-2bd0-4f15-8394-65b1f720ba78  S2, S3, and S4 price instances are being retired                                                                                                 https://azure.microsoft.com/updates/azure-ai-translator-s2s4-billing-instances-will-be-retired-on-1-october-2026-transition-to-commitment-tiers-for-discounted-pr/             Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Direct Management API is being retired                                                                                                                                                   The analytics dashboards that are built in to Azure API Management is retiring.                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Begin using the new Azure Monitor�based dashboards                                     Begin using the new Azure Monitor�based dashboards                                     https://aka.ms/builtinanalyticsv2-docs                                                                                                                                                       94ed1012-1267-42a6-b2f4-bd8220c96b80  Direct Management API is being retired                                                                                                           https://azure.microsoft.com/updates/begin-using-azure-monitor-based-dashboards-in-azure-api-management-before-the-builtin-analytics-dashboards-are-retired-on-15/              Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Azure HDInsight on Azure Kubernetes Service (AKS) is being retired                                                                                                                       We are retiring Azure HDInsight on AKS. The remaining clusters on your subscription are being stopped and removed from the host.                                                                                                                                                                                                                                                                                                                                                                                                                            Migrate your workloads from Azure HDInsight on AKS to Microsoft Fabric                 Migrate your workloads from Azure HDInsight on AKS to Microsoft Fabric                 https://go.microsoft.com/fwlink/?linkid=2283779                                                                                                                                              131bb7a7-0fc4-426f-a534-4997abbf5a56  Azure HDInsight on Azure Kubernetes Service (AKS) is being retired                                                                               https://azure.microsoft.com/updates?id=azure-hdinsight-on-aks-retirement                                                                                                       Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
Low Priority VMs (Azure Batch) is being retired                                                                                                                                          Low Priority VMs (Azure Batch) are being retired.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           Transition using Spot VMs                                                              Transition using Spot VMs                                                              https://aka.ms/lowpriorityvmsmigration                                                                                                                                                       95cf41d3-59c4-4303-8110-8674145ea198  Low Priority VMs (Azure Batch) is being retired                                                                                                  https://azure.microsoft.com/updates/azure-batch-low-priority-vms-will-be-retired-on-30-september-2025/                                                                         Medium                <nil>           <nil>                  microsoft.subscriptions/subscriptions
