displayName                                                                                           detailedDescription                                                                                                                                                                                                                                                                                                                                                                                                               caption                                                                                              description                                                                                          documentLink                                                                                                                                                                                 id                                    label                                                                                                 learnMoreLink                                                                                                                                                                                          recommendationImpact  retirementDate  retirementFeatureName  supportedResourceType
Extended support for Node 18 LTS is ending                                                            Extended support for Node 18 LTS is ending. Apps hosted on App Service continue to run. Future security updates are no longer available. The platform no longer provides customer service for Node 18 LTS.                                                                                                                                                                                                                        Upgrade the Node 18 LTS app                                                                          Upgrade the Node 18 LTS app                                                                          https://azure.microsoft.com/updates?id=action-required-upgrade-your-app-service-apps-to-node-20-lts-by-30-april-2025                                                                         060218a1-bf04-43a9-a967-2a507b69904b  Extended support for Node 18 LTS is ending                                                            https://azure.microsoft.com/updates?id=action-required-upgrade-your-app-service-apps-to-node-20-lts-by-30-april-2025                                                                                   Medium                <nil>           <nil>                  microsoft.web/sites
Upgrade Python 3.9 app to newer version                                                               Extended support for Python 3.9 is ending. Apps hosted on App Service continue to run. Future security updates are no longer available. The platform no longer provides customer service for Python 3.9.                                                                                                                                                                                                                          Upgrade the Python 3.9 app                                                                           Upgrade the Python 3.9 app                                                                           https://azure.microsoft.com/updates?id=python-39-app-svc                                                                                                                                     2350ea91-8dc1-4f7b-b85f-84990e9bfb5a  Upgrade Python 3.9 app to newer version                                                               https://azure.microsoft.com/updates?id=python-39-app-svc                                                                                                                                               Medium                <nil>           <nil>                  microsoft.web/sites
Migrate Windows Server 2022 to a supported version for Kubernetes workloads                           Windows Server 2022 retires when Kubernetes 1.34 reaches the end of platform support. On Kubernetes 1.35 and later, creation of new Windows Server 2022 node pools is blocked.                                                                                                                                                                                                                                                    Upgrade Windows Server to a supported version                                                        Upgrade Windows Server to a supported version                                                        https://aka.ms/aks/ws2019-migration                                                                                                                                                          2c717abc-d6b0-4588-aa10-8ecaec0a33b4  Migrate Windows Server 2022 to a supported version for Kubernetes workloads                           https://learn.microsoft.com/azure/aks/upgrade-windows-os                                                                                                                                               Medium                <nil>           <nil>                  microsoft.containerservice/managedclusters
Support for TLS 1.0 and TLS 1.1 in Azure SQL Managed Instance is ending                               Upgrade TLS to latest version. Support for TLS 1.0 and TLS 1.1 in Azure SQL Managed Instance is ending.                                                                                                                                                                                                                                                                                                                           Upgrade TLS to latest version                                                                        Upgrade TLS to latest version                                                                        https://learn.microsoft.com/azure/ai-services/content-understanding/video/overview?WT.mc_id=Portal-AppInsightsExtension                                                                      2ed2b058-8bf0-459d-9674-6fdf8e39e11a  Support for TLS 1.0 and TLS 1.1 in Azure SQL Managed Instance is ending                               https://learn.microsoft.com/azure/azure-sql/managed-instance/minimal-tls-version-configure?view=azuresql&WT.mc_id=Portal-AppInsightsExtension                                                          High                  <nil>           <nil>                  microsoft.sql/managedinstances
Kubernetes workloads is stopping support of Windows Server 2019                                       Windows Server 2019 retires when Kubernetes 1.32 reaches the end of platform support. On Kubernetes 1.33 and later, creation of new Windows Server 2019 node pools is blocked.                                                                                                                                                                                                                                                    Upgrade Windows Server to a supported version                                                        Upgrade Windows Server to a supported version                                                        https://learn.microsoft.com/azure/aks/upgrade-windows-2019-2022                                                                                                                              73d80d39-3c2c-4baa-908c-82d76027ab14  Kubernetes workloads is stopping support of Windows Server 2019                                       https://learn.microsoft.com/azure/aks/upgrade-windows-os                                                                                                                                               Medium                <nil>           <nil>                  microsoft.containerservice/managedclusters
Desired State Configuration Extension for Azure Virtual Machines is retiring                          Migrate Desired State Configuration Extension for Azure Virtual Machines to Azure Machine Configuration in Azure Resource Manager. Desired State Configuration Extension for Azure Virtual Machines is retiring.                                                                                                                                                                                                                  Migrate to Azure Machine Configuration                                                               Migrate to Azure Machine Configuration                                                               https://learn.microsoft.com/azure/governance/machine-configuration/whats-new/migrating-from-dsc-extension                                                                                    5e2403d5-c39a-4701-a4d5-2181b0d3e426  Desired State Configuration Extension for Azure Virtual Machines is retiring                          https://azure.microsoft.com/updates/?id=485828                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.compute/virtualmachines/extensions
Support for TLS 1.0 and TLS 1.1 in Hybrid Workers and Webhook calls is ending                         Upgrade TLS to latest version. Support for TLS 1.0 and TLS 1.1 in Hybrid Workers and Webhook calls is ending.                                                                                                                                                                                                                                                                                                                     Upgrade TLS to latest version                                                                        Upgrade TLS to latest version                                                                        https://learn.microsoft.com/azure/ai-services/content-understanding/video/overview?WT.mc_id=Portal-AppInsightsExtension                                                                      75e93efa-454c-4173-bd06-e303de8c94d5  Support for TLS 1.0 and TLS 1.1 in Hybrid Workers and Webhook calls is ending                         https://learn.microsoft.com/azure/automation/automation-managing-data?WT.mc_id=Portal-AppInsightsExtension#upgrade-tls-protocol-for-hybrid-workers-and-webhook-calls                                   High                  <nil>           <nil>                  microsoft.automation/automationaccounts
Migrate to Static Web Apps Standard pricing plan or to Azure Container Apps                           Static Web Apps Dedicated pricing plan is retiring. Migrate deployments that use the Dedicated pricing plan to the Static Web Apps Standard pricing plan or to Azure Container Apps.                                                                                                                                                                                                                                              Migrate Dedicated pricing plan deployments                                                           Migrate Dedicated pricing plan deployments                                                           https://learn.microsoft.com/azure/static-web-apps/plans                                                                                                                                      92b2f593-b118-4655-9dcb-20137b13f790  Migrate to Static Web Apps Standard pricing plan or to Azure Container Apps                           https://learn.microsoft.com/azure/static-web-apps/plans                                                                                                                                                High                  <nil>           <nil>                  microsoft.web/staticsites
Migrate D, Ds, Dv2, Dsv2, and Ls series VM instances to latest series VMs                             Migrate D, Ds, Dv2, Dsv2, and Ls series VM instances to newer VM generation instances. D, Ds, Dv2, Dsv2, and Ls series VMs in Azure Virtual Machines are retiring.                                                                                                                                                                                                                                                                Migrate to latest series VMs                                                                         Migrate to latest series VMs                                                                         https://learn.microsoft.com/azure/virtual-machines/migration/sizes/d-ds-dv2-dsv2-ls-series-migration-guide                                                                                   779dbd8a-6102-47d0-b36c-75eb070b86d6  Migrate D, Ds, Dv2, Dsv2, and Ls series VM instances to latest series VMs                             https://azure.microsoft.com/updates/?id=485569                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Support for Video Retrieval in Azure AI Content Understanding is ending                               Support for Video Retrieval in Azure AI Content Understanding is ending                                                                                                                                                                                                                                                                                                                                                           Migrate to alternative solutions                                                                     Migrate to alternative solutions                                                                     https://learn.microsoft.com/azure/ai-services/content-understanding/video/overview?WT.mc_id=Portal-AppInsightsExtension                                                                      d0f31a4b-60c1-4e61-b095-2d14504a9675  Support for Video Retrieval in Azure AI Content Understanding is ending                               https://learn.microsoft.com/azure/ai-services/content-understanding/video/overview?WT.mc_id=Portal-AppInsightsExtension                                                                                High                  <nil>           <nil>                  microsoft.cognitiveservices/accounts
Migrate the Azure Service Bus SDK to the latest version                                               Migrate to latest version of Azure Service Bus SDK. The WindowsAzure.ServiceBus, Microsoft.Azure.ServiceBus, and com.microsoft.azure.servicebus libraries in Azure Service Bus SDK are retiring.                                                                                                                                                                                                                                  Migrate to latest version of Azure Service Bus SDK                                                   Migrate to latest version of Azure Service Bus SDK                                                   https://azure.microsoft.com/updates?id=retirement-notice-update-your-azure-service-bus-sdk-libraries-by-30-september-2026                                                                    d45d2fe8-866c-43d6-8045-a5997dd61e05  Migrate the Azure Service Bus SDK to the latest version                                               https://azure.microsoft.com/updates?id=retirement-notice-update-your-azure-service-bus-sdk-libraries-by-30-september-2026                                                                              Medium                <nil>           <nil>                  microsoft.servicebus/namespaces
The batch API in Azure Monitor Log Analytics is retiring                                              The batch API in Azure Monitor Log Analytics is retiring. To avoid disruptions, switch to the standard API request. Update workloads by splitting batch queries into single queries and using the new request and response formats for Azure Monitor Log Analytics data access.                                                                                                                                                   Update use and format of API                                                                         Update use and format of API                                                                         https://aka.ms/laapideprecation                                                                                                                                                              fb7993fe-daa7-443c-8c20-f6edcda21ac3  The batch API in Azure Monitor Log Analytics is retiring                                              https://learn.microsoft.com/azure/azure-monitor/logs/api/migrate-batch-and-beta                                                                                                                        Medium                <nil>           <nil>                  microsoft.operationalinsights/workspaces
Upgrade to Premium tier workspace for Azure Databricks                                                Standard tier workspaces are retiring. Upgrade to Premium tier prior to retirement date. The Standard tier workspace is automatically upgraded to Premium tier after the retirement date.                                                                                                                                                                                                                                         Upgrade to premium tier Azure Databricks workspace                                                   Upgrade to premium tier Azure Databricks workspace                                                   https://learn.microsoft.com/azure/databricks/admin/account-settings/account#upgrade-downgrade                                                                                                99db65bb-fdb3-4bc8-b015-341fba99865c  Upgrade to Premium tier workspace for Azure Databricks                                                https://azure.microsoft.com/updates/?id=502623                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.databricks/workspaces
Migrate to encryption at host                                                                         Azure Disk Encryption is retiring. Migrate to encryption at host before the retirement date to ensure continued security, functionality, and performance.                                                                                                                                                                                                                                                                         Migrate to encryption at host                                                                        Migrate to encryption at host                                                                        https://aka.ms/ademigrate                                                                                                                                                                    d7d26cea-dca8-4033-9e7f-d8e8a7a08cf1  Migrate to encryption at host                                                                         https://azure.microsoft.com/updates/?id=493779                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.compute/virtualmachinescalesets
Review and migrate virtual machine workloads                                                          Azure Virtual Machine (VM) series F, Fs, Fsv2, Lsv2, G, Gs, Av2, and B are retiring. The VM series are no longer available for use or purchase. Applications and workloads currently operating on VM types must be migrated to newer VM series.                                                                                                                                                                                   Review and migrate virtual machine workloads                                                         Review and migrate virtual machine workloads                                                         https://learn.microsoft.com/azure/virtual-machines/migration/sizes/d-ds-dv2-dsv2-ls-series-migration-guide                                                                                   13cea0f1-c3f7-4c66-8b3b-9928a0f07cea  Review and migrate virtual machine workloads                                                          https://azure.microsoft.com/updates/?id=500682                                                                                                                                                         High                  <nil>           <nil>                  microsoft.compute/virtualmachines
Resize or migrate NVv3-series virtual machines                                                        To avoid service disruptions, migrate workloads to the Azure NVadsA10_v5-series VMs. Azure NVadsA10_v5-series VMs include increased GPU memory bandwidth per GPU, Small AI workloads and GPU accelerated graphics applications, virtual desktops, and visualizations.                                                                                                                                                             Resize or migrate NVv3-series virtual machines                                                       Resize or migrate NVv3-series virtual machines                                                       https://learn.microsoft.com/azure/virtual-machines/sizes/gpu-accelerated/nvv3-series-retirement                                                                                              0e68ab45-c2c8-4d1f-9873-908dc5828252  Resize or migrate NVv3-series virtual machines                                                        https://azure.microsoft.com/updates/?id=500573                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Migrate to named entity recognition                                                                   Entity linking in Azure AI Language is retiring. Consider a replacement solution such as named entity recognition in Azure AI Language that supports entity and doesn't provide a link to a public page.                                                                                                                                                                                                                          Migrate to named entity recognition                                                                  Migrate to named entity recognition                                                                  https://learn.microsoft.com/azure/ai-services/language-service/named-entity-recognition/overview                                                                                             41853861-bc9a-42b9-8ffc-f34dbaf07c00  Migrate to named entity recognition                                                                   https://azure.microsoft.com/updates?id=499851                                                                                                                                                          Medium                <nil>           <nil>                  microsoft.cognitiveservices/accounts
Migrate to Azure Kubernetes Service on Azure Local                                                    Migrate to Azure Kubernetes Service on Azure Local for enhanced capabilities. The platform recommends migrating to Azure Kubernetes Service on Azure Local for improved features.                                                                                                                                                                                                                                                 Migrate to Azure Kubernetes Service on Azure Local                                                   Migrate to Azure Kubernetes Service on Azure Local                                                   https://learn.microsoft.com/azure/azure-local/migrate/migrate-vmware-prerequisites?view=azloc-2506                                                                                           7e161911-fa97-4d8c-88a0-d7c4b9432eb0  Migrate to Azure Kubernetes Service on Azure Local                                                    https://azure.microsoft.com/updates/?id=500294                                                                                                                                                         High                  <nil>           <nil>                  microsoft.kubernetes/connectedclusters
Migrate to Azure Managed Redis from Azure Cache for Redis Enterprise                                  To avoid service disruptions, migrate workloads to Azure Managed Redis before the retirement date.                                                                                                                                                                                                                                                                                                                                Migrate to Managed Redis from Cache for Redis Enterprise                                             Migrate to Managed Redis from Cache for Redis Enterprise                                             https://learn.microsoft.com/azure/redis/migrate/migrate-overview                                                                                                                             b498df1b-749b-4fdb-a7a1-28551cef6a82  Migrate to Azure Managed Redis from Azure Cache for Redis Enterprise                                  https://azure.microsoft.com/updates/?id=499606                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.cache/redisenterprise
Resize or migrate NVv4-series virtual machines                                                        To avoid service disruptions, migrate workloads to Azure NVads_V710_v5-series virtual machines. NVads_V710_v5-series virtual machines provide greater GPU memory bandwidth per GPU for small AI workloads and GPU accelerated graphics applications, virtual desktops, and visualizations.                                                                                                                                        Resize or migrate NVv4-series virtual machines                                                       Resize or migrate NVv4-series virtual machines                                                       https://learn.microsoft.com/azure/virtual-machines/sizes/gpu-accelerated/nvv4-retirement                                                                                                     cfeba225-ca14-48fe-83ba-50d24f60f84e  Resize or migrate NVv4-series virtual machines                                                        https://azure.microsoft.com/updates/?id=500578                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Migrate away from Service Connector (preview) on Azure Container Apps                                 Support for Service Connector (preview) on Azure Container Apps is ending. Creation of new service connections using Service Connector (preview) through any interface is blocked.                                                                                                                                                                                                                                                Migrate away from Service Connector on ACA                                                           Migrate away from Service Connector on ACA                                                           https://learn.microsoft.com/azure/container-apps/services                                                                                                                                    ce97546e-2d8f-4534-99dd-c5bbb584d568  Migrate away from Service Connector (preview) on Azure Container Apps                                 https://azure.microsoft.com/updates/?id=501528                                                                                                                                                         High                  <nil>           <nil>                  microsoft.app/containerapps
Migrate to Azure Managed Redis from Azure Cache for Redis                                             To avoid service disruptions, migrate workloads to Azure Managed Redis before the retirement date.                                                                                                                                                                                                                                                                                                                                Migrate to Azure Managed Redis from Azure Cache for Redis                                            Migrate to Azure Managed Redis from Azure Cache for Redis                                            https://learn.microsoft.com/azure/redis/migrate/migrate-overview                                                                                                                             f3aded79-f9ff-4ce4-99e3-2ffcf11161a4  Migrate to Azure Managed Redis from Azure Cache for Redis                                             https://azure.microsoft.com/updates/?id=499577                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.cache/redis
Upgrade general-purpose v1 storage accounts                                                           Migrate to general-purpose v2 storage account or specialized alternatives based on workload requirements, such as BlockBlobStorage or FileStorage.                                                                                                                                                                                                                                                                                Upgrade general-purpose v1 storage accounts                                                          Upgrade general-purpose v1 storage accounts                                                          https://learn.microsoft.com/azure/storage/common/storage-account-upgrade?tabs=azure-portal                                                                                                   1d70919c-1a4a-4f79-8300-bb576c291e9d  Upgrade general-purpose v1 storage accounts                                                           https://azure.microsoft.com/updates/?id=496964                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.storage/storageaccounts
Migrate to Container insights managed identity authentication                                         Migrate to Container insights managed identity authentication before the retirement date to maintain access and retain functionality.                                                                                                                                                                                                                                                                                             Migrate to managed identity authentication                                                           Migrate to managed identity authentication                                                           https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-authentication?tabs=portal-azure-monitor#migrate-to-managed-identity-authentication                            b005ecf0-23e2-4279-9ca2-718d1518c9fb  Migrate to Container insights managed identity authentication                                         https://azure.microsoft.com/updates/?id=500853                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.containerservice/managedclusters
Migrate away from Azure Static Web Apps database connection                                           The database connections feature of Static Web Apps (currently in public preview), is getting deprecated. To avoid issues in deployments using the feature, refactor applications to a self-hosted instance of the Data API Builder and deploy it to Azure Container Apps.                                                                                                                                                        Migrate away from Azure Static Web Apps database connections                                         Migrate away from Azure Static Web Apps database connections                                         https://learn.microsoft.com/azure/data-api-builder/quickstart/azure-sql                                                                                                                      9545c3d7-f0cd-4e37-8b15-2d4bb89f9659  Migrate away from Azure Static Web Apps database connection                                           https://azure.microsoft.com/updates/?id=500848                                                                                                                                                         High                  <nil>           <nil>                  microsoft.web/staticsites
Migrate away from Azure AI Vision - Image Analysis API                                                The Azure AI Vision - Image Analysis API is retiring. Full support for all existing Image Analysis customers continues until retirement. To ensure business continuity and minimize disruption, customers should plan for migration to alternative solutions.                                                                                                                                                                     Migrate away from Azure AI Vision - Image Analysis API                                               Migrate away from Azure AI Vision - Image Analysis API                                               https://learn.microsoft.com/azure/ai-services/computer-vision/migration-options                                                                                                              85c750a4-a0cb-4610-a2df-074a5e775ddc  Migrate away from Azure AI Vision - Image Analysis API                                                https://azure.microsoft.com/updates/?id=502909                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.cognitiveservices/accounts
Upgrade to a supported version of Windows Server                                                      Windows Server 2022 image support is retiring, upgrade to the latest version to take advantage of the fixes, improvements, and new functionality.                                                                                                                                                                                                                                                                                 Upgrade to a supported version of Windows Server                                                     Upgrade to a supported version of Windows Server                                                     https://aka.ms/upgrade-windows-os                                                                                                                                                            988cb7a5-1439-41f5-a07a-a71de67827b5  Upgrade to a supported version of Windows Server                                                      https://azure.microsoft.com/updates/?id=499906                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.kubernetes/connectedclusters
Migrate away from Azure Custom Vision                                                                 Azure Custom Vision is retiring. Plan for migration to alternative solutions.                                                                                                                                                                                                                                                                                                                                                     Migrate away from Azure Custom Vision                                                                Migrate away from Azure Custom Vision                                                                https://learn.microsoft.com/azure/ai-services/custom-vision-service/migration-options                                                                                                        d5da3480-071a-49d8-b4ce-06a196d844c9  Migrate away from Azure Custom Vision                                                                 https://azure.microsoft.com/updates/?id=502914                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.cognitiveservices/accounts
Migrate to Azure Container Apps on Arc-enabled Kubernetes                                             Azure App Service on Azure Arc-enabled Kubernetes is retiring. Installation of the Application Services extension is no longer available.                                                                                                                                                                                                                                                                                         Migrate to Azure Container Apps on Arc-enabled Kubernetes                                            Migrate to Azure Container Apps on Arc-enabled Kubernetes                                            https://learn.microsoft.com/azure/app-service/migrate-app-service-arc?tabs=azure-cli                                                                                                         51b9ef93-332d-4438-b1ba-851a6eae2e67  Migrate to Azure Container Apps on Arc-enabled Kubernetes                                             https://azure.microsoft.com/updates/?id=500016                                                                                                                                                         High                  <nil>           <nil>                  microsoft.kubernetesconfiguration/extensions
Migrate to HSM Platform 2 Keys                                                                        To ensure the continued security and functionality of your operations, we recommend transitioning to HSM Platform 2 keys as soon as possible.                                                                                                                                                                                                                                                                                     Migrate to HSM Platform 2 Keys                                                                       Migrate to HSM Platform 2 Keys                                                                       https://learn.microsoft.com/azure/key-vault/general/migrate-key-workloads                                                                                                                    a6d218b1-a826-4183-8cc8-4b111371e47b  Migrate to HSM Platform 2 Keys                                                                        https://azure.microsoft.com/updates/?id=494676                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.keyvault/managedhsms
Migrate to Flex Consumption                                                                           Migrate all workloads from Linux Consumption to Flex Consumption to maintain access to new features and avoid service disruptions.                                                                                                                                                                                                                                                                                                Migrate to Flex Consumption                                                                          Migrate to Flex Consumption                                                                          https://learn.microsoft.com/azure/azure-functions/migration/migrate-plan-consumption-to-flex?tabs=azure-cli%2Cwindows%2Csystem-assigned%2Ccontinuous%2Ctraces-table                          6f2c6ba6-3fd4-4786-af01-d10b127ee031  Migrate to Flex Consumption                                                                           https://azure.microsoft.com/updates/?id=499451                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.web/sites
Migrate Azure Monitor SCOM Managed Instance to System Center Operations Manager or Azure Monitor      Migrate monitoring workloads using Azure Monitor SCOM Managed Instance to supported alternatives based on environment type.                                                                                                                                                                                                                                                                                                       Migrate to System Center Operations Manager or Azure Monitor                                         Migrate to System Center Operations Manager or Azure Monitor                                         https://learn.microsoft.com/azure/azure-monitor/scom-manage-instance/overview                                                                                                                cdbef351-5bba-4639-abcd-34b594310b97  Migrate Azure Monitor SCOM Managed Instance to System Center Operations Manager or Azure Monitor      https://azure.microsoft.com/updates/?id=501673                                                                                                                                                         High                  <nil>           <nil>                  microsoft.sql/managedinstances
Convert Classic Deployments                                                                           Classic Application Insights retired in February 2024. To minimize disruption to existing application monitoring scenarios, transition to workspace-based Application Insights before 29 February 2024.                                                                                                                                                                                                                           Documentation                                                                                        Documentation                                                                                        https://learn.microsoft.com/azure/azure-monitor/app/convert-classic-resource                                                                                                                 6cba7a98-c176-44a0-aea4-81c4ac0928a5  Convert Classic Deployments                                                                           https://learn.microsoft.com/azure/azure-monitor/app/convert-classic-resource                                                                                                                           Medium                <nil>           <nil>                  microsoft.insights/components
Migrate AV36 nodes to a new Azure VMware Solution node type                                           AV36 node type is retiring. Migrate from AV36 nodes to a new Azure VMware Solution node type before the end of current AV36 reserved instance term.                                                                                                                                                                                                                                                                               Migrate AV36 nodes to a new Azure VMware Solution node type                                          Migrate AV36 nodes to a new Azure VMware Solution node type                                          https://azure.microsoft.com/updates/?id=503883                                                                                                                                               0601549e-0144-4144-9a25-a2644fdf5f22  Migrate AV36 nodes to a new Azure VMware Solution node type                                           https://azure.microsoft.com/updates/?id=503883                                                                                                                                                         Medium                <nil>           <nil>                  microsoft.avs/privateclouds
